Lockdown Time,Lockup Time,cost,status£¨0 for unstable£¬1 for stable£©
2019/8/9 8:25,2019/8/9 18:25,0,1
2019/8/9 8:25,2019/8/9 18:18,10,1
2019/8/9 8:26,2019/8/9 18:15,10,1
2019/8/9 8:27,2019/8/9 17:48,10,1
2019/8/9 8:28,2019/8/9 18:04,10,1
2019/8/9 8:28,2019/8/9 13:08,5,1
2019/8/9 8:29,2019/8/9 14:30,10,1
2019/8/9 8:30,2019/8/10 1:43,15,1
2019/8/9 8:30,2019/8/9 17:34,10,1
2019/8/9 8:30,2019/8/9 17:09,10,1
2019/8/9 8:30,2019/8/9 8:56,0,1
2019/8/9 8:32,2019/8/9 17:37,10,1
2019/8/9 8:32,2019/8/9 11:07,5,1
2019/8/9 8:33,2019/8/9 17:11,10,1
2019/8/9 8:33,2019/8/9 17:43,10,1
2019/8/9 8:34,2019/8/9 17:52,10,1
2019/8/9 8:35,2019/8/9 16:19,10,1
2019/8/9 8:36,2019/8/9 16:50,10,0
2019/8/9 8:36,2019/8/9 17:40,10,1
2019/8/9 8:37,2019/8/9 18:07,10,1
2019/8/9 8:39,2019/8/9 17:04,10,1
2019/8/9 8:40,2019/8/9 18:15,10,1
2019/8/9 8:41,2019/8/9 18:10,10,1
2019/8/9 8:42,2019/8/9 17:50,10,1
2019/8/9 8:43,2019/8/9 8:45,0,0
2019/8/9 8:44,2019/8/9 17:32,10,1
2019/8/9 8:44,2019/8/9 11:53,5,1
2019/8/9 8:45,2019/8/9 17:15,10,1
2019/8/9 8:45,2019/8/9 18:05,10,0
2019/8/9 8:46,2019/8/9 11:10,5,1
2019/8/9 8:46,2019/8/9 17:20,10,1
2019/8/9 8:47,2019/8/9 16:40,10,1
2019/8/9 8:47,2019/8/9 17:13,10,1
2019/8/9 8:48,2019/8/9 17:32,10,0
2019/8/9 8:49,2019/8/9 18:26,10,1
2019/8/9 8:50,2019/8/9 16:42,10,1
2019/8/9 8:51,2019/8/9 17:29,10,1
2019/8/9 8:52,2019/8/9 17:48,10,1
2019/8/9 8:53,2019/8/9 17:30,10,1
2019/8/9 8:54,2019/8/9 16:32,0,1
2019/8/9 8:54,2019/8/9 17:52,10,1
2019/8/9 8:55,2019/8/9 17:44,10,1
2019/8/9 8:56,2019/8/9 17:19,10,0
2019/8/9 9:00,2019/8/9 18:19,10,1
2019/8/9 9:01,2019/8/9 17:16,10,1
2019/8/9 9:04,2019/8/9 17:18,10,1
2019/8/9 9:04,2019/8/9 22:30,0,1
2019/8/9 9:06,2019/8/9 16:47,10,1
2019/8/9 9:11,2019/8/9 12:41,5,1
2019/8/9 9:12,2019/8/9 17:19,10,1
2019/8/9 9:14,2019/8/9 12:52,5,1
2019/8/9 9:15,2019/8/9 16:57,10,1
2019/8/9 11:13,2019/8/9 17:43,10,1
2019/8/9 11:16,2019/8/9 16:29,10,1
2019/8/9 12:30,2019/8/9 17:49,10,1
2019/8/9 12:44,2019/8/9 12:47,0,1
2019/8/9 13:12,2019/8/9 17:33,5,1
2019/8/9 13:21,2019/8/9 17:58,5,1
2019/8/9 13:44,2019/8/9 17:35,5,1
2019/8/9 15:23,2019/8/9 17:57,5,1
2019/8/9 15:37,2019/8/10 1:43,15,1
2019/8/9 15:57,2019/8/11 11:24,30,1
2019/8/9 17:45,2019/8/11 9:40,0,1
2019/8/9 18:23,2019/8/9 22:01,5,1
2019/8/10 8:53,2019/8/10 21:11,15,1
2019/8/10 11:25,2019/8/10 19:20,10,1
2019/8/11 9:15,2019/8/11 11:20,5,1
2019/8/11 12:03,2019/8/11 19:05,10,1
2019/8/12 7:38,2019/8/12 15:01,10,1
2019/8/12 7:48,2019/8/12 15:26,10,1
2019/8/12 7:49,2019/8/12 17:33,10,1
2019/8/12 7:49,2019/8/12 17:10,10,0
2019/8/12 7:54,2019/8/12 15:05,10,1
2019/8/12 7:54,2019/8/12 17:04,10,1
2019/8/12 7:59,2019/8/12 8:28,0,1
2019/8/12 8:00,2019/8/12 17:42,10,0
2019/8/12 8:05,2019/8/12 8:15,0,1
2019/8/12 8:06,2019/8/12 17:39,10,1
2019/8/12 8:09,2019/8/12 19:03,15,1
2019/8/12 8:10,2019/8/12 18:37,15,1
2019/8/12 8:10,2019/8/12 18:05,10,1
2019/8/12 8:13,2019/8/12 18:12,10,1
2019/8/12 8:13,2019/8/12 17:46,10,1
2019/8/12 8:16,2019/8/12 17:40,10,1
2019/8/12 8:17,2019/8/12 15:08,10,1
2019/8/12 8:20,2019/8/12 17:37,10,1
2019/8/12 8:26,2019/8/12 17:31,10,1
2019/8/12 8:27,2019/8/12 17:07,10,1
2019/8/12 8:27,2019/8/12 18:37,15,1
2019/8/12 8:27,2019/8/12 17:44,10,0
2019/8/12 8:27,2019/8/12 11:24,5,1
2019/8/12 8:28,2019/8/12 18:08,10,1
2019/8/12 8:29,2019/8/12 18:47,15,1
2019/8/12 8:32,2019/8/12 17:53,10,1
2019/8/12 8:32,2019/8/12 17:50,10,1
2019/8/12 8:32,2019/8/12 17:53,10,1
2019/8/12 8:33,2019/8/12 18:54,15,0
2019/8/12 8:33,2019/8/12 18:37,15,1
2019/8/12 8:36,2019/8/12 17:31,10,1
2019/8/12 8:37,2019/8/12 17:36,10,1
2019/8/12 8:39,2019/8/12 19:13,15,1
2019/8/12 8:40,2019/8/12 16:10,10,1
2019/8/12 8:42,2019/8/12 17:42,10,1
2019/8/12 8:43,2019/8/12 20:15,15,0
2019/8/12 8:43,2019/8/12 17:46,10,1
2019/8/12 8:46,2019/8/12 13:07,5,1
2019/8/12 8:48,2019/8/12 17:06,10,1
2019/8/12 8:49,2019/8/12 18:31,10,0
2019/8/12 8:50,2019/8/12 11:45,5,1
2019/8/12 8:50,2019/8/12 17:42,10,1
2019/8/12 8:50,2019/8/12 18:41,10,1
2019/8/12 8:51,2019/8/12 17:53,10,1
2019/8/12 8:51,2019/8/12 17:37,10,1
2019/8/12 8:52,2019/8/12 18:37,10,1
2019/8/12 8:52,2019/8/12 17:35,0,1
2019/8/12 8:52,2019/8/12 17:40,10,1
2019/8/12 8:53,2019/8/12 9:11,0,1
2019/8/12 8:54,2019/8/12 17:46,10,1
2019/8/12 8:55,2019/8/12 18:46,10,1
2019/8/12 8:55,2019/8/12 18:30,10,1
2019/8/12 8:56,2019/8/12 17:58,10,1
2019/8/12 8:57,2019/8/12 22:38,15,1
2019/8/12 8:59,2019/8/12 17:46,10,1
2019/8/12 9:00,2019/8/12 12:53,5,1
2019/8/12 9:02,2019/8/12 18:33,10,1
2019/8/12 9:05,2019/8/12 17:51,10,1
2019/8/12 9:13,2019/8/12 18:16,10,1
2019/8/12 9:16,2019/8/12 16:57,10,1
2019/8/12 9:17,2019/8/13 17:00,25,1
2019/8/12 9:30,2019/8/12 20:45,15,1
2019/8/12 9:38,2019/8/12 18:05,10,1
2019/8/12 12:05,2019/8/12 18:50,10,1
2019/8/12 12:29,2019/8/12 15:45,5,1
2019/8/12 12:56,2019/8/12 17:18,0,1
2019/8/12 13:28,2019/8/12 18:07,5,1
2019/8/12 15:10,2019/8/12 17:25,5,1
2019/8/12 15:13,2019/8/12 17:48,5,1
2019/8/12 15:26,2019/8/12 16:11,0,1
2019/8/12 15:40,2019/8/12 16:36,0,1
2019/8/12 17:13,2019/8/12 19:03,5,1
2019/8/13 7:44,2019/8/13 17:33,10,1
2019/8/13 7:44,2019/8/13 17:27,10,1
2019/8/13 7:47,2019/8/13 20:09,15,1
2019/8/13 7:50,2019/8/13 10:22,5,0
2019/8/13 8:00,2019/8/13 17:59,10,1
2019/8/13 8:05,2019/8/13 17:49,10,0
2019/8/13 8:12,2019/8/13 17:40,10,1
2019/8/13 8:16,2019/8/13 18:43,15,0
2019/8/13 8:19,2019/8/13 17:34,10,1
2019/8/13 8:20,2019/8/13 17:08,10,1
2019/8/13 8:22,2019/8/13 17:46,0,1
2019/8/13 8:30,2019/8/13 17:53,10,1
2019/8/13 8:30,2019/8/13 17:33,10,1
2019/8/13 8:31,2019/8/13 20:10,15,0
2019/8/13 8:32,2019/8/13 19:17,15,1
2019/8/13 8:33,2019/8/13 15:39,10,1
2019/8/13 8:33,2019/8/13 17:35,10,1
2019/8/13 8:33,2019/8/13 8:40,0,0
2019/8/13 8:34,2019/8/14 19:36,30,1
2019/8/13 8:35,2019/8/13 12:09,5,1
2019/8/13 8:36,2019/8/13 17:37,10,1
2019/8/13 8:36,2019/8/13 13:17,5,1
2019/8/13 8:37,2019/8/13 17:12,10,1
2019/8/13 8:37,2019/8/13 17:02,10,0
2019/8/13 8:37,2019/8/13 18:12,10,1
2019/8/13 8:37,2019/8/13 17:44,10,1
2019/8/13 8:39,2019/8/13 17:41,10,1
2019/8/13 8:40,2019/8/13 17:44,10,1
2019/8/13 8:40,2019/8/13 17:47,10,1
2019/8/13 8:42,2019/8/13 19:53,15,1
2019/8/13 8:43,2019/8/13 17:34,10,1
2019/8/13 8:44,2019/8/13 18:15,10,1
2019/8/13 8:44,2019/8/13 17:56,10,0
2019/8/13 8:44,2019/8/13 11:31,5,1
2019/8/13 8:46,2019/8/13 10:05,5,1
2019/8/13 8:47,2019/8/13 18:05,10,1
2019/8/13 8:48,2019/8/13 18:09,10,1
2019/8/13 8:49,2019/8/13 17:05,10,1
2019/8/13 8:49,2019/8/13 18:37,10,1
2019/8/13 8:50,2019/8/13 15:54,10,1
2019/8/13 8:50,2019/8/13 18:01,10,1
2019/8/13 8:51,2019/8/13 12:28,5,1
2019/8/13 8:51,2019/8/13 14:31,10,1
2019/8/13 8:52,2019/8/13 17:41,10,1
2019/8/13 8:53,2019/8/13 17:11,10,1
2019/8/13 8:54,2019/8/13 18:13,10,1
2019/8/13 8:55,2019/8/13 17:46,10,1
2019/8/13 8:56,2019/8/13 22:49,15,0
2019/8/13 9:00,2019/8/13 18:31,10,1
2019/8/13 9:01,2019/8/13 11:46,5,1
2019/8/13 9:02,2019/8/13 18:27,10,1
2019/8/13 9:04,2019/8/13 13:50,5,1
2019/8/13 9:04,2019/8/13 17:28,10,1
2019/8/13 9:06,2019/8/13 17:32,10,1
2019/8/13 9:08,2019/8/13 9:10,0,1
2019/8/13 9:09,2019/8/13 18:21,10,1
2019/8/13 9:12,2019/8/13 17:55,10,1
2019/8/13 9:16,2019/8/13 17:13,10,1
2019/8/13 9:24,2019/8/13 13:59,5,1
2019/8/13 9:33,2019/8/13 10:22,0,0
2019/8/13 9:35,2019/8/13 18:25,10,1
2019/8/13 10:05,2019/8/13 18:17,10,1
2019/8/13 10:47,2019/8/13 16:28,10,0
2019/8/13 10:51,2019/8/13 17:36,10,0
2019/8/13 12:16,2019/8/13 12:42,0,1
2019/8/13 12:21,2019/8/13 18:04,10,1
2019/8/13 12:27,2019/8/13 17:39,10,1
2019/8/13 12:35,2019/8/13 12:46,0,1
2019/8/13 12:49,2019/8/13 17:35,5,1
2019/8/13 12:53,2019/8/13 17:12,0,1
2019/8/13 13:44,2019/8/13 17:39,0,1
2019/8/13 13:51,2019/8/13 18:03,5,1
2019/8/13 14:32,2019/8/13 18:34,5,1
2019/8/13 14:44,2019/8/13 17:53,5,1
2019/8/13 16:06,2019/8/13 17:07,5,1
2019/8/13 16:26,2019/8/13 17:39,5,1
2019/8/13 18:54,2019/8/13 18:55,0,0
2019/8/14 7:18,2019/8/14 17:04,10,1
2019/8/14 7:41,2019/8/14 17:28,10,1
2019/8/14 7:46,2019/8/14 17:33,10,1
2019/8/14 7:53,2019/8/14 17:39,10,0
2019/8/14 7:54,2019/8/14 8:28,0,1
2019/8/14 8:06,2019/8/14 17:34,10,1
2019/8/14 8:06,2019/8/14 17:46,10,1
2019/8/14 8:13,2019/8/14 16:26,10,1
2019/8/14 8:15,2019/8/14 17:54,10,1
2019/8/14 8:15,2019/8/14 12:37,5,1
2019/8/14 8:17,2019/8/14 17:30,10,1
2019/8/14 8:18,2019/8/14 8:21,0,1
2019/8/14 8:19,2019/8/14 9:55,5,1
2019/8/14 8:21,2019/8/14 18:09,10,1
2019/8/14 8:22,2019/8/14 18:35,15,1
2019/8/14 8:25,2019/8/14 18:15,10,1
2019/8/14 8:25,2019/8/14 18:07,10,1
2019/8/14 8:27,2019/8/14 10:05,5,1
2019/8/14 8:28,2019/8/14 17:54,10,1
2019/8/14 8:28,2019/8/14 15:31,10,1
2019/8/14 8:33,2019/8/14 17:37,10,1
2019/8/14 8:33,2019/8/14 17:53,10,1
2019/8/14 8:36,2019/8/14 17:53,10,1
2019/8/14 8:36,2019/8/14 18:22,10,1
2019/8/14 8:37,2019/8/14 17:08,10,1
2019/8/14 8:38,2019/8/14 18:15,10,1
2019/8/14 8:39,2019/8/14 17:41,10,1
2019/8/14 8:39,2019/8/14 17:50,10,1
2019/8/14 8:41,2019/8/14 16:05,10,1
2019/8/14 8:45,2019/8/14 17:40,10,1
2019/8/14 8:45,2019/8/14 16:54,10,1
2019/8/14 8:47,2019/8/14 17:54,10,1
2019/8/14 8:47,2019/8/14 18:04,10,1
2019/8/14 8:48,2019/8/14 15:07,10,1
2019/8/14 8:48,2019/8/14 17:32,10,1
2019/8/14 8:49,2019/8/14 17:42,10,1
2019/8/14 8:49,2019/8/14 18:07,10,0
2019/8/14 8:50,2019/8/14 11:58,5,1
2019/8/14 8:52,2019/8/14 17:26,0,1
2019/8/14 8:53,2019/8/14 17:43,10,0
2019/8/14 8:53,2019/8/14 17:57,10,1
2019/8/14 8:53,2019/8/14 17:21,10,1
2019/8/14 8:54,2019/8/14 18:11,10,1
2019/8/14 8:55,2019/8/14 13:16,5,1
2019/8/14 8:56,2019/8/14 17:19,10,1
2019/8/14 8:56,2019/8/14 19:02,15,1
2019/8/14 8:56,2019/8/14 17:49,10,1
2019/8/14 8:57,2019/8/14 17:45,10,1
2019/8/14 8:59,2019/8/14 17:32,10,1
2019/8/14 9:00,2019/8/14 17:05,10,1
2019/8/14 9:01,2019/8/14 18:08,10,1
2019/8/14 9:01,2019/8/14 17:09,10,1
2019/8/14 9:01,2019/8/14 11:47,5,1
2019/8/14 9:05,2019/8/14 17:56,10,1
2019/8/14 9:05,2019/8/14 18:43,10,1
2019/8/14 9:14,2019/8/14 21:16,15,1
2019/8/14 9:15,2019/8/14 10:24,5,1
2019/8/14 9:17,2019/8/14 16:28,10,1
2019/8/14 9:33,2019/8/14 17:57,10,1
2019/8/14 10:21,2019/8/14 13:34,5,1
2019/8/14 10:40,2019/8/14 13:32,5,1
2019/8/14 10:41,2019/8/14 17:43,10,1
2019/8/14 12:54,2019/8/14 17:13,0,1
2019/8/14 13:05,2019/8/14 17:39,5,1
2019/8/14 13:10,2019/8/14 17:59,5,1
2019/8/14 13:33,2019/8/14 16:58,5,1
2019/8/14 13:46,2019/8/14 17:32,5,1
2019/8/14 14:00,2019/8/14 18:04,5,1
2019/8/14 15:01,2019/8/14 15:18,0,1
2019/8/14 15:45,2019/8/14 16:58,5,1
2019/8/14 16:07,2019/8/14 20:04,5,1
2019/8/14 16:32,2019/8/14 18:28,5,1
2019/8/14 17:22,2019/8/14 19:05,5,1
2019/8/15 8:02,2019/8/15 12:09,5,1
2019/8/15 8:04,2019/8/15 13:19,10,1
2019/8/15 8:05,2019/8/15 17:05,10,1
2019/8/15 8:12,2019/8/15 18:08,10,1
2019/8/15 8:15,2019/8/15 17:45,10,1
2019/8/15 8:16,2019/8/15 10:09,5,1
2019/8/15 8:19,2019/8/15 18:17,10,1
2019/8/15 8:20,2019/8/15 17:49,10,1
2019/8/15 8:21,2019/8/15 17:36,10,0
2019/8/15 8:24,2019/8/15 17:37,10,1
2019/8/15 8:24,2019/8/15 17:47,10,1
2019/8/15 8:24,2019/8/15 18:09,10,0
2019/8/15 8:29,2019/8/15 17:38,10,1
2019/8/15 8:29,2019/8/15 11:54,5,1
2019/8/15 8:29,2019/8/15 17:47,10,1
2019/8/15 8:30,2019/8/15 17:03,10,0
2019/8/15 8:35,2019/8/15 17:15,10,1
2019/8/15 8:40,2019/8/15 17:12,10,1
2019/8/15 8:41,2019/8/15 17:39,10,1
2019/8/15 8:42,2019/8/15 15:12,10,1
2019/8/15 8:44,2019/8/15 12:49,5,1
2019/8/15 8:44,2019/8/15 21:46,15,1
2019/8/15 8:45,2019/8/15 17:33,10,1
2019/8/15 8:45,2019/8/15 13:31,5,1
2019/8/15 8:45,2019/8/15 18:06,10,1
2019/8/15 8:46,2019/8/15 18:46,10,1
2019/8/15 8:46,2019/8/15 13:25,5,1
2019/8/15 8:46,2019/8/15 14:08,10,1
2019/8/15 8:48,2019/8/15 17:39,10,0
2019/8/15 8:48,2019/8/15 17:53,10,1
2019/8/15 8:48,2019/8/15 17:18,10,1
2019/8/15 8:50,2019/8/15 17:38,0,1
2019/8/15 8:51,2019/8/15 17:39,10,1
2019/8/15 8:54,2019/8/15 13:27,5,0
2019/8/15 8:55,2019/8/15 18:09,10,1
2019/8/15 8:57,2019/8/15 17:55,10,1
2019/8/15 8:58,2019/8/15 17:13,10,0
2019/8/15 8:59,2019/8/15 13:53,5,1
2019/8/15 9:04,2019/8/15 12:16,5,1
2019/8/15 9:07,2019/8/15 14:33,10,1
2019/8/15 9:11,2019/8/15 17:06,10,1
2019/8/15 9:14,2019/8/15 14:13,5,1
2019/8/15 9:16,2019/8/15 12:38,5,1
2019/8/15 9:18,2019/8/15 16:37,10,1
2019/8/15 9:18,2019/8/15 18:01,10,1
2019/8/15 9:19,2019/8/15 17:58,10,1
2019/8/15 9:19,2019/8/15 18:03,10,1
2019/8/15 9:39,2019/8/15 17:54,10,1
2019/8/15 9:39,2019/8/15 17:57,10,1
2019/8/15 9:50,2019/8/15 16:42,10,1
2019/8/15 9:52,2019/8/15 17:33,10,1
2019/8/15 10:39,2019/8/15 11:19,0,1
2019/8/15 10:52,2019/8/15 17:01,10,1
2019/8/15 11:29,2019/8/15 18:11,10,1
2019/8/15 12:09,2019/8/15 15:11,5,1
2019/8/15 12:33,2019/8/15 14:23,5,1
2019/8/15 12:49,2019/8/15 17:14,0,1
2019/8/15 12:57,2019/8/15 12:58,0,0
2019/8/15 12:58,2019/8/15 13:00,0,0
2019/8/15 13:11,2019/8/15 19:41,10,1
2019/8/15 13:14,2019/8/15 17:08,5,1
2019/8/15 13:28,2019/8/15 18:39,5,0
2019/8/15 13:46,2019/8/15 16:53,5,1
2019/8/15 13:48,2019/8/15 16:36,5,1
2019/8/15 14:15,2019/8/15 18:42,5,1
2019/8/15 14:18,2019/8/15 17:36,5,1
2019/8/15 14:22,2019/8/15 18:10,5,1
2019/8/15 14:55,2019/8/15 18:23,5,1
2019/8/15 15:06,2019/8/15 18:45,5,1
2019/8/15 15:53,2019/8/15 17:48,5,1
2019/8/15 16:30,2019/8/15 18:16,5,1
2019/8/16 7:44,2019/8/16 17:21,10,1
2019/8/16 8:01,2019/8/16 17:36,10,0
2019/8/16 8:02,2019/8/16 18:02,15,1
2019/8/16 8:02,2019/8/16 18:03,15,1
2019/8/16 8:03,2019/8/16 11:43,5,1
2019/8/16 8:04,2019/8/16 10:10,5,1
2019/8/16 8:07,2019/8/16 18:21,15,1
2019/8/16 8:10,2019/8/16 13:30,10,1
2019/8/16 8:12,2019/8/16 9:49,5,1
2019/8/16 8:15,2019/8/16 17:24,10,1
2019/8/16 8:15,2019/8/16 17:36,10,1
2019/8/16 8:18,2019/8/16 9:11,0,1
2019/8/16 8:18,2019/8/16 18:13,10,1
2019/8/16 8:22,2019/8/16 17:34,10,1
2019/8/16 8:22,2019/8/16 14:00,10,1
2019/8/16 8:24,2019/8/16 13:36,10,1
2019/8/16 8:25,2019/8/16 13:08,5,1
2019/8/16 8:26,2019/8/16 18:07,10,1
2019/8/16 8:27,2019/8/16 17:07,10,1
2019/8/16 8:27,2019/8/16 17:47,10,1
2019/8/16 8:29,2019/8/16 17:48,10,1
2019/8/16 8:29,2019/8/16 11:48,5,1
2019/8/16 8:29,2019/8/16 16:38,10,1
2019/8/16 8:29,2019/8/16 17:50,10,1
2019/8/16 8:30,2019/8/16 11:51,5,1
2019/8/16 8:30,2019/8/16 17:34,10,1
2019/8/16 8:30,2019/8/16 13:37,10,0
2019/8/16 8:32,2019/8/16 16:42,10,1
2019/8/16 8:34,2019/8/16 18:11,10,1
2019/8/16 8:36,2019/8/16 17:13,10,1
2019/8/16 8:36,2019/8/16 18:12,0,1
2019/8/16 8:38,2019/8/16 17:38,10,1
2019/8/16 8:38,2019/8/16 12:07,5,1
2019/8/16 8:38,2019/8/16 12:40,5,1
2019/8/16 8:39,2019/8/16 12:38,0.05,1
2019/8/16 8:42,2019/8/16 18:21,10,1
2019/8/16 8:42,2019/8/16 18:10,10,1
2019/8/16 8:44,2019/8/16 17:12,10,1
2019/8/16 8:46,2019/8/16 11:11,5,1
2019/8/16 8:47,2019/8/16 12:34,0,1
2019/8/16 8:47,2019/8/16 12:43,5,1
2019/8/16 8:47,2019/8/16 8:54,0,0
2019/8/16 8:48,2019/8/16 18:15,10,1
2019/8/16 8:51,2019/8/16 17:35,10,1
2019/8/16 8:51,2019/8/16 17:35,10,0
2019/8/16 8:52,2019/8/16 18:13,10,1
2019/8/16 8:52,2019/8/16 13:11,5,1
2019/8/16 8:53,2019/8/16 15:31,10,1
2019/8/16 8:54,2019/8/16 17:39,10,1
2019/8/16 8:55,2019/8/16 17:36,0,1
2019/8/16 9:00,2019/8/16 9:07,0,0
2019/8/16 9:02,2019/8/16 17:57,10,1
2019/8/16 9:03,2019/8/16 17:26,10,1
2019/8/16 9:04,2019/8/16 17:06,10,1
2019/8/16 9:09,2019/8/16 9:40,0,0
2019/8/16 9:10,2019/8/16 17:57,10,1
2019/8/16 9:11,2019/8/16 18:16,10,0
2019/8/16 9:14,2019/8/16 11:58,5,0
2019/8/16 9:14,2019/8/16 10:08,0,1
2019/8/16 9:28,2019/8/16 9:51,0,1
2019/8/16 9:31,2019/8/16 20:01,15,1
2019/8/16 9:31,2019/8/16 13:17,5,1
2019/8/16 9:54,2019/8/16 12:03,5,1
2019/8/16 10:17,2019/8/16 17:33,10,1
2019/8/16 10:18,2019/8/16 15:13,5,1
2019/8/16 10:18,2019/8/16 19:01,10,1
2019/8/16 11:21,2019/8/16 18:18,10,1
2019/8/16 11:59,2019/8/16 17:12,10,0
2019/8/16 12:23,2019/8/16 17:49,10,1
2019/8/16 12:50,2019/8/16 17:00,5,1
2019/8/16 12:52,2019/8/16 17:11,0,1
2019/8/16 13:06,2019/8/16 17:42,5,1
2019/8/16 13:11,2019/8/16 18:02,5,1
2019/8/16 13:17,2019/8/16 14:07,0,1
2019/8/16 13:45,2019/8/16 18:04,5,1
2019/8/16 13:48,2019/8/16 18:03,5,1
2019/8/16 14:01,2019/8/16 17:45,5,1
2019/8/16 14:17,2019/8/16 18:08,0,0
2019/8/16 14:18,2019/8/16 18:09,5,1
2019/8/16 14:37,2019/8/16 17:53,5,1
2019/8/16 15:13,2019/8/16 15:41,0,1
2019/8/16 16:38,2019/8/16 18:51,5,1
2019/8/17 8:34,2019/8/17 11:04,5,1
2019/8/17 9:21,2019/8/17 16:52,10,1
2019/8/17 9:28,2019/8/17 16:51,10,1
2019/8/17 9:28,2019/8/17 13:00,5,1
2019/8/17 14:38,2019/8/17 16:37,5,1
2019/8/17 15:44,2019/8/17 16:58,0,1
2019/8/18 9:23,2019/8/18 14:53,10,1
2019/8/18 12:47,2019/8/18 13:01,0,1
2019/8/19 7:40,2019/8/19 17:04,10,1
2019/8/19 7:58,2019/8/19 17:42,10,0
2019/8/19 8:08,2019/8/19 17:54,10,1
2019/8/19 8:09,2019/8/19 11:16,5,1
2019/8/19 8:10,2019/8/19 17:59,10,1
2019/8/19 8:10,2019/8/19 21:49,15,1
2019/8/19 8:15,2019/8/19 17:37,10,1
2019/8/19 8:17,2019/8/19 17:33,10,1
2019/8/19 8:19,2019/8/19 18:16,10,1
2019/8/19 8:19,2019/8/19 17:10,10,1
2019/8/19 8:19,2019/8/19 14:49,10,0
2019/8/19 8:20,2019/8/19 18:10,10,1
2019/8/19 8:20,2019/8/19 17:04,10,1
2019/8/19 8:21,2019/8/19 17:35,10,1
2019/8/19 8:22,2019/8/19 18:04,10,1
2019/8/19 8:23,2019/8/19 18:48,15,1
2019/8/19 8:23,2019/8/19 17:57,10,0
2019/8/19 8:25,2019/8/19 17:34,10,0
2019/8/19 8:26,2019/8/19 18:16,10,1
2019/8/19 8:29,2019/8/19 17:38,10,1
2019/8/19 8:30,2019/8/19 20:15,15,1
2019/8/19 8:37,2019/8/19 17:18,10,1
2019/8/19 8:37,2019/8/19 18:31,10,0
2019/8/19 8:40,2019/8/19 18:02,10,1
2019/8/19 8:40,2019/8/19 17:15,10,1
2019/8/19 8:40,2019/8/19 17:40,10,0
2019/8/19 8:41,2019/8/19 15:17,10,1
2019/8/19 8:42,2019/8/19 17:32,10,1
2019/8/19 8:45,2019/8/19 14:43,10,1
2019/8/19 8:45,2019/8/19 8:52,0,0
2019/8/19 8:47,2019/8/19 19:37,15,0
2019/8/19 8:48,2019/8/19 20:42,15,1
2019/8/19 8:49,2019/8/19 20:00,15,1
2019/8/19 8:49,2019/8/19 10:09,5,1
2019/8/19 8:49,2019/8/19 16:34,10,1
2019/8/19 8:49,2019/8/19 18:16,0,1
2019/8/19 8:50,2019/8/19 12:37,5,1
2019/8/19 8:51,2019/8/19 18:44,10,0
2019/8/19 8:52,2019/8/19 17:59,10,1
2019/8/19 8:53,2019/8/19 9:31,0,0
2019/8/19 8:54,2019/8/19 18:11,10,1
2019/8/19 8:54,2019/8/19 17:48,10,0
2019/8/19 8:55,2019/8/19 11:57,5,1
2019/8/19 8:55,2019/8/19 18:13,10,1
2019/8/19 8:55,2019/8/19 17:57,10,1
2019/8/19 8:55,2019/8/19 18:07,10,0
2019/8/19 8:57,2019/8/19 18:25,10,0
2019/8/19 8:58,2019/8/19 17:04,10,1
2019/8/19 8:59,2019/8/19 17:35,10,1
2019/8/19 8:59,2019/8/19 17:39,0,1
2019/8/19 8:59,2019/8/19 17:37,10,1
2019/8/19 9:01,2019/8/19 13:47,5,1
2019/8/19 9:03,2019/8/19 20:31,15,1
2019/8/19 9:04,2019/8/19 19:37,15,1
2019/8/19 9:14,2019/8/19 9:16,0,1
2019/8/19 9:16,2019/8/19 18:02,10,1
2019/8/19 9:17,2019/8/19 17:35,10,0
2019/8/19 9:18,2019/8/19 13:50,5,1
2019/8/19 9:25,2019/8/19 18:26,10,1
2019/8/19 9:26,2019/8/19 14:47,10,1
2019/8/19 9:28,2019/8/19 17:56,10,0
2019/8/19 9:32,2019/8/19 18:08,0,1
2019/8/19 9:38,2019/8/19 12:36,5,1
2019/8/19 10:17,2019/8/19 14:54,5,1
2019/8/19 12:01,2019/8/19 14:45,5,1
2019/8/19 12:41,2019/8/19 17:24,5,1
2019/8/19 12:55,2019/8/19 17:15,0,1
2019/8/19 12:56,2019/8/19 18:43,10,1
2019/8/19 14:28,2019/8/19 18:55,5,1
2019/8/19 14:46,2019/8/19 16:56,5,1
2019/8/19 15:47,2019/8/19 20:08,5,1
2019/8/19 15:55,2019/8/19 18:00,5,1
2019/8/19 16:05,2019/8/19 17:35,5,1
2019/8/19 17:15,2019/8/19 17:54,0,0
2019/8/20 7:47,2019/8/20 17:04,10,1
2019/8/20 7:49,2019/8/20 17:42,10,1
2019/8/20 7:50,2019/8/20 13:37,10,1
2019/8/20 7:56,2019/8/20 17:40,10,1
2019/8/20 8:05,2019/8/20 17:56,10,1
2019/8/20 8:10,2019/8/20 18:01,10,1
2019/8/20 8:11,2019/8/20 17:59,10,0
2019/8/20 8:12,2019/8/20 18:37,15,0
2019/8/20 8:16,2019/8/20 18:48,15,1
2019/8/20 8:17,2019/8/20 17:07,10,1
2019/8/20 8:19,2019/8/20 9:25,5,1
